,postcode,Postal_Town,population,active,cases,rate,data_date
418,3082,MILL PARK,29713.0,0,128,0.0,30/09/2020
419,3082,MILL PARK,29713.0,0,128,0.0,30/09/2020
420,3082,MILL PARK,29713.0,0,128,0.0,30/09/2020
421,3082,MILL PARK,29713.0,0,128,0.0,30/09/2020
422,3082,MILL PARK,29713.0,0,128,0.0,30/09/2020
423,3082,MILL PARK,29713.0,0,128,0.0,30/09/2020
424,3083,BUNDOORA,31526.0,0,123,0.0,30/09/2020
425,3083,KINGSBURY,31526.0,0,123,0.0,30/09/2020
426,3083,BUNDOORA,31526.0,0,123,0.0,30/09/2020
427,3083,BUNDOORA,31526.0,0,123,0.0,30/09/2020
428,3083,BUNDOORA,31526.0,0,123,0.0,30/09/2020
429,3083,KINGSBURY,31526.0,0,123,0.0,30/09/2020
430,3083,BUNDOORA,31526.0,0,123,0.0,30/09/2020
431,3083,BUNDOORA,31526.0,0,123,0.0,30/09/2020
432,3083,BUNDOORA,31526.0,0,123,0.0,30/09/2020
433,3084,HEIDELBERG,25514.0,0,61,0.0,30/09/2020
434,3084,ROSANNA,25514.0,0,61,0.0,30/09/2020
435,3084,ROSANNA,25514.0,0,61,0.0,30/09/2020
436,3084,ROSANNA,25514.0,0,61,0.0,30/09/2020
437,3084,VIEWBANK,25514.0,0,61,0.0,30/09/2020
438,3084,ROSANNA,25514.0,0,61,0.0,30/09/2020
439,3084,HEIDELBERG,25514.0,0,61,0.0,30/09/2020
440,3084,HEIDELBERG,25514.0,0,61,0.0,30/09/2020
441,3084,ROSANNA,25514.0,0,61,0.0,30/09/2020
442,3085,YALLAMBIE,13882.0,0,29,0.0,30/09/2020
443,3085,MACLEOD,13882.0,0,29,0.0,30/09/2020
444,3085,Macleod West,13882.0,0,29,0.0,30/09/2020
445,3087,WATSONIA,9033.0,0,12,0.0,30/09/2020
446,3087,WATSONIA,9033.0,0,12,0.0,30/09/2020
447,3087,WATSONIA NORTH,9033.0,0,12,0.0,30/09/2020
448,3087,WATSONIA,9033.0,0,12,0.0,30/09/2020
449,3088,GREENSBOROUGH,26890.0,2,71,7.4,30/09/2020
450,3088,BRIAR HILL,26890.0,2,71,7.4,30/09/2020
451,3088,GREENSBOROUGH,26890.0,2,71,7.4,30/09/2020
452,3088,GREENSBOROUGH,26890.0,2,71,7.4,30/09/2020
453,3088,BRIAR HILL,26890.0,2,71,7.4,30/09/2020
454,3088,GREENSBOROUGH,26890.0,2,71,7.4,30/09/2020
455,3088,GREENSBOROUGH,26890.0,2,71,7.4,30/09/2020
456,3088,GREENSBOROUGH,26890.0,2,71,7.4,30/09/2020
457,3088,GREENSBOROUGH,26890.0,2,71,7.4,30/09/2020
458,3088,ST HELENA,26890.0,2,71,7.4,30/09/2020
459,3088,GREENSBOROUGH NORTH,26890.0,2,71,7.4,30/09/2020
460,3089,DIAMOND CREEK,11739.0,0,15,0.0,30/09/2020
461,3089,DIAMOND CREEK,11739.0,0,15,0.0,30/09/2020
462,3089,DIAMOND CREEK,11739.0,0,15,0.0,30/09/2020
463,3089,DIAMOND CREEK,11739.0,0,15,0.0,30/09/2020
464,3089,DIAMOND CREEK,11739.0,0,15,0.0,30/09/2020
465,3091,YARRAMBAT,1585.0,0,0,0.0,30/09/2020
466,3093,LOWER PLENTY,3891.0,0,12,0.0,30/09/2020
467,3094,MONTMORENCY,8963.0,0,10,0.0,30/09/2020
468,3094,MONTMORENCY,8963.0,0,10,0.0,30/09/2020
469,3094,MONTMORENCY,8963.0,0,10,0.0,30/09/2020
470,3094,MONTMORENCY,8963.0,0,10,0.0,30/09/2020
471,3095,ELTHAM,27770.0,0,30,0.0,30/09/2020
472,3095,RESEARCH,27770.0,0,30,0.0,30/09/2020
473,3095,ELTHAM NORTH,27770.0,0,30,0.0,30/09/2020
474,3095,ELTHAM,27770.0,0,30,0.0,30/09/2020
475,3095,ELTHAM NORTH,27770.0,0,30,0.0,30/09/2020
476,3095,ELTHAM,27770.0,0,30,0.0,30/09/2020
477,3095,ELTHAM NORTH,27770.0,0,30,0.0,30/09/2020
478,3095,ELTHAM,27770.0,0,30,0.0,30/09/2020
479,3095,ELTHAM,27770.0,0,30,0.0,30/09/2020
480,3095,ELTHAM,27770.0,0,30,0.0,30/09/2020
481,3095,ELTHAM NORTH,27770.0,0,30,0.0,30/09/2020
482,3097,KANGAROO GROUND,1443.0,0,2,0.0,30/09/2020
483,3099,ARTHURS CREEK,4877.0,0,9,0.0,30/09/2020
484,3099,HURSTBRIDGE,4877.0,0,9,0.0,30/09/2020
485,3099,Strathewen,4877.0,0,9,0.0,30/09/2020
486,3099,HURSTBRIDGE,4877.0,0,9,0.0,30/09/2020
487,3101,KEW,24604.0,1,48,4.1,30/09/2020
488,3101,KEW,24604.0,1,48,4.1,30/09/2020
489,3101,KEW,24604.0,1,48,4.1,30/09/2020
490,3101,KEW,24604.0,1,48,4.1,30/09/2020
491,3101,KEW,24604.0,1,48,4.1,30/09/2020
492,3101,KEW,24604.0,1,48,4.1,30/09/2020
493,3101,KEW,24604.0,1,48,4.1,30/09/2020
494,3101,KEW,24604.0,1,48,4.1,30/09/2020
495,3101,BALWYN,24604.0,1,48,4.1,30/09/2020
496,3101,KEW,24604.0,1,48,4.1,30/09/2020
497,3101,KEW,24604.0,1,48,4.1,30/09/2020
498,3102,Kew East,6634.0,1,19,15.1,30/09/2020
499,3102,KEW EAST,6634.0,1,19,15.1,30/09/2020
500,3102,KEW EAST,6634.0,1,19,15.1,30/09/2020
501,3103,BALWYN,15343.0,0,12,0.0,30/09/2020
502,3103,DEEPDENE,15343.0,0,12,0.0,30/09/2020
503,3103,BALWYN,15343.0,0,12,0.0,30/09/2020
504,3103,BALWYN,15343.0,0,12,0.0,30/09/2020
505,3103,DEEPDENE/BALWYN,15343.0,0,12,0.0,30/09/2020
506,3103,BALWYN,15343.0,0,12,0.0,30/09/2020
507,3103,BALWYN,15343.0,0,12,0.0,30/09/2020
508,3104,BALWYN NORTH,20404.0,0,30,0.0,30/09/2020
509,3104,BALWYN NORTH,20404.0,0,30,0.0,30/09/2020
510,3104,BALWYN NORTH,20404.0,0,30,0.0,30/09/2020
511,3104,BALWYN NORTH,20404.0,0,30,0.0,30/09/2020
512,3104,BALWYN NORTH,20404.0,0,30,0.0,30/09/2020
513,3104,BALWYN NORTH,20404.0,0,30,0.0,30/09/2020
514,3104,BALWYN NORTH,20404.0,0,30,0.0,30/09/2020
515,3105,BULLEEN,10877.0,0,13,0.0,30/09/2020
516,3105,BULLEEN,10877.0,0,13,0.0,30/09/2020
517,3105,BULLEEN,10877.0,0,13,0.0,30/09/2020
518,3105,BULLEEN,10877.0,0,13,0.0,30/09/2020
519,3106,TEMPLESTOWE,16620.0,1,28,6.0,30/09/2020
520,3106,TEMPLESTOWE,16620.0,1,28,6.0,30/09/2020
521,3106,TEMPLESTOWE,16620.0,1,28,6.0,30/09/2020
522,3106,TEMPLESTOWE,16620.0,1,28,6.0,30/09/2020
523,3107,TEMPLESTOWE LOWER,13557.0,0,10,0.0,30/09/2020
524,3107,TEMPLESTOWE LOWER,13557.0,0,10,0.0,30/09/2020
525,3108,"Westfield, Doncaster",20823.0,0,32,0.0,30/09/2020
526,3108,DONCASTER,20823.0,0,32,0.0,30/09/2020
527,3108,DONCASTER,20823.0,0,32,0.0,30/09/2020
528,3108,DONCASTER,20823.0,0,32,0.0,30/09/2020
529,3109,DONCASTER EAST,28357.0,0,43,0.0,30/09/2020
530,3109,DONCASTER EAST,28357.0,0,43,0.0,30/09/2020
531,3109,DONCASTER EAST,28357.0,0,43,0.0,30/09/2020
532,3109,DONCASTER EAST,28357.0,0,43,0.0,30/09/2020
533,3109,DONCASTER EAST,28357.0,0,43,0.0,30/09/2020
534,3109,DONCASTER EAST,28357.0,0,43,0.0,30/09/2020
535,3109,DONCASTER EAST,28357.0,0,43,0.0,30/09/2020
536,3111,DONVALE,12348.0,1,17,8.1,30/09/2020
537,3111,DONVALE,12348.0,1,17,8.1,30/09/2020
538,3111,DONVALE,12348.0,1,17,8.1,30/09/2020
539,3111,DONVALE,12348.0,1,17,8.1,30/09/2020
540,3113,WARRANDYTE,8460.0,0,8,0.0,30/09/2020
541,3113,WARRANDYTE,8460.0,0,8,0.0,30/09/2020
542,3113,Warrandyte,8460.0,0,8,0.0,30/09/2020
543,3114,PARK ORCHARDS,3823.0,0,6,0.0,30/09/2020
544,3114,PARK ORCHARDS,3823.0,0,6,0.0,30/09/2020
545,3115,WONGA PARK,3799.0,0,6,0.0,30/09/2020
546,3115,WONGA PARK,3799.0,0,6,0.0,30/09/2020
547,3116,Chirnside Park,9872.0,0,25,0.0,30/09/2020
548,3121,RICHMOND,30502.0,0,128,0.0,30/09/2020
549,3121,RICHMOND,30502.0,0,128,0.0,30/09/2020
550,3121,RICHMOND,30502.0,0,128,0.0,30/09/2020
551,3121,RICHMOND,30502.0,0,128,0.0,30/09/2020
552,3121,Richmond,30502.0,0,128,0.0,30/09/2020
553,3121,RICHMOND,30502.0,0,128,0.0,30/09/2020
554,3121,RICHMOND,30502.0,0,128,0.0,30/09/2020
555,3121,RICHMOND NORTH,30502.0,0,128,0.0,30/09/2020
556,3121,RICHMOND,30502.0,0,128,0.0,30/09/2020
557,3122,HAWTHORN,23508.0,0,56,0.0,30/09/2020
558,3122,HAWTHORN,23508.0,0,56,0.0,30/09/2020
559,3122,HAWTHORN,23508.0,0,56,0.0,30/09/2020
560,3122,HAWTHORN,23508.0,0,56,0.0,30/09/2020
561,3122,HAWTHORN,23508.0,0,56,0.0,30/09/2020
562,3122,HAWTHORN,23508.0,0,56,0.0,30/09/2020
563,3122,HAWTHORN,23508.0,0,56,0.0,30/09/2020
564,3122,HAWTHORN,23508.0,0,56,0.0,30/09/2020
565,3123,HAWTHORN EAST,14319.0,0,27,0.0,30/09/2020
566,3123,HAWTHORN EAST,14319.0,0,27,0.0,30/09/2020
567,3123,Hawthorn East,14319.0,0,27,0.0,30/09/2020
568,3123,HAWTHORN EAST,14319.0,0,27,0.0,30/09/2020
569,3123,HAWTHORN EAST,14319.0,0,27,0.0,30/09/2020
570,3124,CAMBERWELL,22091.0,0,25,0.0,30/09/2020
571,3124,CAMBERWELL,22091.0,0,25,0.0,30/09/2020
572,3124,CAMBERWELL EAST,22091.0,0,25,0.0,30/09/2020
573,3124,CAMBERWELL,22091.0,0,25,0.0,30/09/2020
574,3125,BURWOOD,15021.0,0,42,0.0,30/09/2020
575,3125,BURWOOD,15021.0,0,42,0.0,30/09/2020
576,3125,BURWOOD,15021.0,0,42,0.0,30/09/2020
577,3125,BURWOOD,15021.0,0,42,0.0,30/09/2020
578,3125,BENNETTSWOOD,15021.0,0,42,0.0,30/09/2020
579,3126,CANTERBURY,8060.0,0,8,0.0,30/09/2020
580,3126,CANTERBURY,8060.0,0,8,0.0,30/09/2020
581,3126,CANTERBURY,8060.0,0,8,0.0,30/09/2020
582,3126,CANTERBURY,8060.0,0,8,0.0,30/09/2020
583,3126,CANTERBURY,8060.0,0,8,0.0,30/09/2020
584,3127,SURREY HILLS,18445.0,0,20,0.0,30/09/2020
585,3127,MONT ALBERT,18445.0,0,20,0.0,30/09/2020
586,3127,SURREY HILLS,18445.0,0,20,0.0,30/09/2020
587,3127,SURREY HILLS,18445.0,0,20,0.0,30/09/2020
588,3127,SURREY HILLS,18445.0,0,20,0.0,30/09/2020
589,3128,BOX HILL SOUTH,19832.0,1,52,5.0,30/09/2020
590,3128,BOX HILL,19832.0,1,52,5.0,30/09/2020
591,3128,BOX HILL,19832.0,1,52,5.0,30/09/2020
592,3128,BOX HILL,19832.0,1,52,5.0,30/09/2020
593,3129,BOX HILL NORTH,17374.0,0,20,0.0,30/09/2020
594,3129,KERRIMUIR,17374.0,0,20,0.0,30/09/2020
595,3129,MONT ALBERT NORTH,17374.0,0,20,0.0,30/09/2020
596,3129,MONT ALBERT NORTH,17374.0,0,20,0.0,30/09/2020
597,3129,KERRIMUIR,17374.0,0,20,0.0,30/09/2020
598,3129,KERRIMUIR,17374.0,0,20,0.0,30/09/2020
599,3130,BLACKBURN,32171.0,0,21,0.0,30/09/2020
600,3130,BLACKBURN NORTH,32171.0,0,21,0.0,30/09/2020
601,3130,BLACKBURN,32171.0,0,21,0.0,30/09/2020
602,3130,Blackburn,32171.0,0,21,0.0,30/09/2020
603,3130,BLACKBURN SOUTH,32171.0,0,21,0.0,30/09/2020
604,3130,Blackburn South,32171.0,0,21,0.0,30/09/2020
605,3130,Blackburn North,32171.0,0,21,0.0,30/09/2020
606,3130,BLACKBURN,32171.0,0,21,0.0,30/09/2020
607,3130,BLACKBURN,32171.0,0,21,0.0,30/09/2020
608,3130,BLACKBURN SOUTH,32171.0,0,21,0.0,30/09/2020
609,3130,BLACKBURN NORTH,32171.0,0,21,0.0,30/09/2020
610,3131,BRENTFORD SQUARE,22499.0,0,28,0.0,30/09/2020
611,3131,FOREST HILL,22499.0,0,28,0.0,30/09/2020
612,3131,NUNAWADING,22499.0,0,28,0.0,30/09/2020
613,3131,NUNAWADING,22499.0,0,28,0.0,30/09/2020
614,3132,MITCHAM,16148.0,0,17,0.0,30/09/2020
615,3132,MITCHAM,16148.0,0,17,0.0,30/09/2020
616,3132,MITCHAM,16148.0,0,17,0.0,30/09/2020
617,3132,MITCHAM,16148.0,0,17,0.0,30/09/2020
618,3132,MITCHAM,16148.0,0,17,0.0,30/09/2020
619,3133,VERMONT,22119.0,0,24,0.0,30/09/2020
620,3133,VERMONT SOUTH,22119.0,0,24,0.0,30/09/2020
621,3133,Vermont South,22119.0,0,24,0.0,30/09/2020
622,3133,VERMONT SOUTH,22119.0,0,24,0.0,30/09/2020
623,3133,Vermont,22119.0,0,24,0.0,30/09/2020
624,3133,VERMONT SOUTH,22119.0,0,24,0.0,30/09/2020
625,3133,VERMONT,22119.0,0,24,0.0,30/09/2020
626,3133,VERMONT,22119.0,0,24,0.0,30/09/2020
627,3133,VERMONT SOUTH,22119.0,0,24,0.0,30/09/2020
628,3133,VERMONT,22119.0,0,24,0.0,30/09/2020
629,3134,Warranwood,32782.0,3,30,9.2,30/09/2020
630,3134,RINGWOOD NORTH,32782.0,3,30,9.2,30/09/2020
631,3134,RINGWOOD,32782.0,3,30,9.2,30/09/2020
632,3134,RINGWOOD NORTH,32782.0,3,30,9.2,30/09/2020
633,3134,RINGWOOD,32782.0,3,30,9.2,30/09/2020
634,3134,RINGWOOD,32782.0,3,30,9.2,30/09/2020
635,3134,RINGWOOD,32782.0,3,30,9.2,30/09/2020
636,3134,RINGWOOD,32782.0,3,30,9.2,30/09/2020
637,3134,RINGWOOD,32782.0,3,30,9.2,30/09/2020
638,3134,RINGWOOD,32782.0,3,30,9.2,30/09/2020
639,3134,WARRANWOOD,32782.0,3,30,9.2,30/09/2020
640,3134,RINGWOOD NORTH,32782.0,3,30,9.2,30/09/2020
641,3135,RINGWOOD EAST,19954.0,0,15,0.0,30/09/2020
642,3135,HEATHMONT,19954.0,0,15,0.0,30/09/2020
643,3135,HEATHMONT,19954.0,0,15,0.0,30/09/2020
644,3135,Heathmont,19954.0,0,15,0.0,30/09/2020
645,3135,HEATHMONT,19954.0,0,15,0.0,30/09/2020
646,3135,RINGWOOD EAST,19954.0,0,15,0.0,30/09/2020
647,3136,CROYDON,44373.0,0,53,0.0,30/09/2020
648,3136,CROYDON,44373.0,0,53,0.0,30/09/2020
649,3136,BURNT BRIDGE,44373.0,0,53,0.0,30/09/2020
650,3136,Croydon,44373.0,0,53,0.0,30/09/2020
651,3136,CROYDON,44373.0,0,53,0.0,30/09/2020
652,3136,CROYDON,44373.0,0,53,0.0,30/09/2020
653,3136,CROYDON HILLS,44373.0,0,53,0.0,30/09/2020
654,3136,Croydon,44373.0,0,53,0.0,30/09/2020
655,3136,Croydon,44373.0,0,53,0.0,30/09/2020
656,3136,CROYDON,44373.0,0,53,0.0,30/09/2020
657,3136,CROYDON HILLS,44373.0,0,53,0.0,30/09/2020
658,3136,CROYDON HILLS,44373.0,0,53,0.0,30/09/2020
659,3137,KILSYTH,13872.0,1,84,7.2,30/09/2020
660,3137,KILSYTH,13872.0,1,84,7.2,30/09/2020
661,3137,KILSYTH,13872.0,1,84,7.2,30/09/2020
662,3137,KILSYTH,13872.0,1,84,7.2,30/09/2020
663,3138,MOOROOLBARK,21964.0,0,37,0.0,30/09/2020
664,3138,MOOROOLBARK,21964.0,0,37,0.0,30/09/2020
665,3138,Mooroolbark,21964.0,0,37,0.0,30/09/2020
666,3138,MOOROOLBARK,21964.0,0,37,0.0,30/09/2020
667,3138,MOOROOLBARK,21964.0,0,37,0.0,30/09/2020
668,3138,MOOROOLBARK,21964.0,0,37,0.0,30/09/2020
669,3138,MOOROOLBARK,21964.0,0,37,0.0,30/09/2020
670,3138,MOOROOLBARK,21964.0,0,37,0.0,30/09/2020
671,3138,MOOROOLBARK,21964.0,0,37,0.0,30/09/2020
672,3138,MOOROOLBARK,21964.0,0,37,0.0,30/09/2020
673,3139,WANDIN NORTH,13722.0,0,10,0.0,30/09/2020
674,3139,WOORI YALLOCK,13722.0,0,10,0.0,30/09/2020
675,3139,HODDLES CREEK,13722.0,0,10,0.0,30/09/2020
676,3139,Launching Place,13722.0,0,10,0.0,30/09/2020
677,3139,SEVILLE,13722.0,0,10,0.0,30/09/2020
678,3139,WANDIN NORTH,13722.0,0,10,0.0,30/09/2020
679,3139,DON VALLEY,13722.0,0,10,0.0,30/09/2020
680,3140,Lilydale,16532.0,0,32,0.0,30/09/2020
681,3140,LILYDALE,16532.0,0,32,0.0,30/09/2020
682,3140,LILYDALE,16532.0,0,32,0.0,30/09/2020
683,3140,Lilydale,16532.0,0,32,0.0,30/09/2020
684,3140,LILYDALE,16532.0,0,32,0.0,30/09/2020
685,3140,LILYDALE,16532.0,0,32,0.0,30/09/2020
686,3140,LILYDALE,16532.0,0,32,0.0,30/09/2020
687,3140,LILYDALE,16532.0,0,32,0.0,30/09/2020
688,3140,LILYDALE,16532.0,0,32,0.0,30/09/2020
689,3141,SOUTH YARRA,25149.0,1,72,4.0,30/09/2020
690,3141,SOUTH YARRA,25149.0,1,72,4.0,30/09/2020
691,3141,SOUTH YARRA,25149.0,1,72,4.0,30/09/2020
692,3141,SOUTH YARRA,25149.0,1,72,4.0,30/09/2020
693,3141,SOUTH YARRA,25149.0,1,72,4.0,30/09/2020
694,3142,TOORAK,12912.0,0,27,0.0,30/09/2020
695,3142,TOORAK,12912.0,0,27,0.0,30/09/2020
696,3142,TOORAK,12912.0,0,27,0.0,30/09/2020
697,3142,TOORAK,12912.0,0,27,0.0,30/09/2020
698,3143,ARMADALE,9052.0,0,29,0.0,30/09/2020
699,3143,ARMADALE,9052.0,0,29,0.0,30/09/2020
700,3144,MALVERN,10885.0,0,19,0.0,30/09/2020
701,3144,MALVERN,10885.0,0,19,0.0,30/09/2020
702,3144,MALVERN,10885.0,0,19,0.0,30/09/2020
703,3144,MALVERN,10885.0,0,19,0.0,30/09/2020
704,3145,MALVERN EAST,23294.0,1,42,4.3,30/09/2020
705,3145,MALVERN EAST,23294.0,1,42,4.3,30/09/2020
706,3145,MALVERN EAST,23294.0,1,42,4.3,30/09/2020
707,3145,CAULFIELD EAST,23294.0,1,42,4.3,30/09/2020
708,3145,MALVERN EAST,23294.0,1,42,4.3,30/09/2020
709,3145,DARLING SOUTH,23294.0,1,42,4.3,30/09/2020
710,3146,GLEN IRIS,25256.0,0,25,0.0,30/09/2020
711,3146,GLEN IRIS,25256.0,0,25,0.0,30/09/2020
712,3146,GLEN IRIS,25256.0,0,25,0.0,30/09/2020
713,3146,GLEN IRIS,25256.0,0,25,0.0,30/09/2020
714,3146,GLEN IRIS,25256.0,0,25,0.0,30/09/2020
715,3146,GLEN IRIS,25256.0,0,25,0.0,30/09/2020
716,3147,ASHBURTON,14634.0,4,29,27.3,30/09/2020
717,3147,ASHBURTON,14634.0,4,29,27.3,30/09/2020
718,3147,ASHWOOD,14634.0,4,29,27.3,30/09/2020
719,3147,ASHWOOD,14634.0,4,29,27.3,30/09/2020
720,3147,ASHWOOD,14634.0,4,29,27.3,30/09/2020
721,3147,ASHBURTON,14634.0,4,29,27.3,30/09/2020
722,3147,ASHWOOD,14634.0,4,29,27.3,30/09/2020
723,3148,CHADSTONE,8643.0,0,26,0.0,30/09/2020
724,3148,CHADSTONE,8643.0,0,26,0.0,30/09/2020
725,3149,MOUNT WAVERLEY,33612.0,1,63,3.0,30/09/2020
726,3149,Mount Waverley,33612.0,1,63,3.0,30/09/2020
727,3149,Pinewood,33612.0,1,63,3.0,30/09/2020
728,3149,MOUNT WAVERLEY,33612.0,1,63,3.0,30/09/2020
729,3149,Mount Waverley,33612.0,1,63,3.0,30/09/2020
730,3149,MOUNT WAVERLEY,33612.0,1,63,3.0,30/09/2020
731,3149,MOUNT WAVERLEY,33612.0,1,63,3.0,30/09/2020
732,3149,MOUNT WAVERLEY,33612.0,1,63,3.0,30/09/2020
733,3149,MOUNT WAVERLEY,33612.0,1,63,3.0,30/09/2020
734,3149,MOUNT WAVERLEY,33612.0,1,63,3.0,30/09/2020
735,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
736,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
737,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
738,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
739,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
740,3150,Wheelers Hill,60082.0,0,85,0.0,30/09/2020
741,3150,WHEELERS HILL,60082.0,0,85,0.0,30/09/2020
742,3150,WHEELERS HILL,60082.0,0,85,0.0,30/09/2020
743,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
744,3150,BRANDON PARK,60082.0,0,85,0.0,30/09/2020
745,3150,WHEELERS HILL,60082.0,0,85,0.0,30/09/2020
746,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
747,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
748,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
749,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
750,3150,WHEELERS HILL,60082.0,0,85,0.0,30/09/2020
751,3150,Glen Waverley,60082.0,0,85,0.0,30/09/2020
752,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
753,3150,GLEN WAVERLEY,60082.0,0,85,0.0,30/09/2020
754,3150,WHEELERS HILL,60082.0,0,85,0.0,30/09/2020
755,3150,WHEELERS HILL,60082.0,0,85,0.0,30/09/2020
756,3151,Burwood East,10269.0,0,10,0.0,30/09/2020
757,3151,BURWOOD EAST,10269.0,0,10,0.0,30/09/2020
758,3151,BURWOOD EAST,10269.0,0,10,0.0,30/09/2020
759,3151,BURWOOD EAST,10269.0,0,10,0.0,30/09/2020
760,3152,WANTIRNA,33089.0,1,35,3.0,30/09/2020
761,3152,WANTIRNA SOUTH,33089.0,1,35,3.0,30/09/2020
762,3152,WANTIRNA,33089.0,1,35,3.0,30/09/2020
763,3152,WANTIRNA SOUTH,33089.0,1,35,3.0,30/09/2020
764,3152,WANTIRNA SOUTH,33089.0,1,35,3.0,30/09/2020
765,3152,WANTIRNA,33089.0,1,35,3.0,30/09/2020
766,3152,WANTIRNA SOUTH,33089.0,1,35,3.0,30/09/2020
767,3152,WANTIRNA,33089.0,1,35,3.0,30/09/2020
768,3152,WANTIRNA SOUTH,33089.0,1,35,3.0,30/09/2020
769,3152,KNOX CITY CENTRE,33089.0,1,35,3.0,30/09/2020
770,3152,WANTIRNA SOUTH,33089.0,1,35,3.0,30/09/2020
771,3153,BAYSWATER,20552.0,0,15,0.0,30/09/2020
772,3153,BAYSWATER,20552.0,0,15,0.0,30/09/2020
773,3153,BAYSWATER,20552.0,0,15,0.0,30/09/2020
774,3153,BAYSWATER,20552.0,0,15,0.0,30/09/2020
775,3153,BAYSWATER,20552.0,0,15,0.0,30/09/2020
776,3153,BAYSWATER,20552.0,0,15,0.0,30/09/2020
777,3153,BAYSWATER,20552.0,0,15,0.0,30/09/2020
778,3154,THE BASIN,4418.0,0,6,0.0,30/09/2020
779,3154,THE BASIN,4418.0,0,6,0.0,30/09/2020
780,3155,BORONIA,22193.0,2,24,9.0,30/09/2020
781,3155,BORONIA,22193.0,2,24,9.0,30/09/2020
782,3155,Boronia,22193.0,2,24,9.0,30/09/2020
783,3155,Boronia,22193.0,2,24,9.0,30/09/2020
784,3155,BORONIA,22193.0,2,24,9.0,30/09/2020
785,3155,BORONIA,22193.0,2,24,9.0,30/09/2020
786,3156,LYSTERFIELD,37458.0,0,26,0.0,30/09/2020
787,3156,UPPER FERNTREE GULLY,37458.0,0,26,0.0,30/09/2020
788,3156,FERNTREE GULLY,37458.0,0,26,0.0,30/09/2020
789,3156,MOUNTAIN GATE,37458.0,0,26,0.0,30/09/2020
790,3156,FERNTREE GULLY,37458.0,0,26,0.0,30/09/2020
791,3156,FERNTREE GULLY,37458.0,0,26,0.0,30/09/2020
792,3156,FERNTREE GULLY,37458.0,0,26,0.0,30/09/2020
793,3156,FERNTREE GULLY,37458.0,0,26,0.0,30/09/2020
794,3156,FERNTREE GULLY,37458.0,0,26,0.0,30/09/2020
795,3156,FERNTREE GULLY,37458.0,0,26,0.0,30/09/2020
796,3156,FERNTREE GULLY,37458.0,0,26,0.0,30/09/2020
797,3158,UPWEY,6648.0,0,4,0.0,30/09/2020
798,3158,UPWEY,6648.0,0,4,0.0,30/09/2020
799,3158,UPWEY,6648.0,0,4,0.0,30/09/2020
800,3158,UPWEY,6648.0,0,4,0.0,30/09/2020
801,3159,Selby,2652.0,0,3,0.0,30/09/2020
802,3160,TECOMA,9014.0,1,9,11.1,30/09/2020
803,3160,BELGRAVE,9014.0,1,9,11.1,30/09/2020
804,3160,BELGRAVE,9014.0,1,9,11.1,30/09/2020
805,3160,BELGRAVE HEIGHTS,9014.0,1,9,11.1,30/09/2020
806,3161,CAULFIELD NORTH,15271.0,0,30,0.0,30/09/2020
807,3161,CAULFIELD NORTH,15271.0,0,30,0.0,30/09/2020
808,3161,CAULFIELD,15271.0,0,30,0.0,30/09/2020
809,3162,CAULFIELD SOUTH,17452.0,0,11,0.0,30/09/2020
810,3162,CAULFIELD SOUTH,17452.0,0,11,0.0,30/09/2020
811,3162,CAULFIELD SOUTH,17452.0,0,11,0.0,30/09/2020
812,3162,CAULFIELD SOUTH,17452.0,0,11,0.0,30/09/2020
813,3162,CAULFIELD SOUTH,17452.0,0,11,0.0,30/09/2020
814,3163,CARNEGIE,32355.0,0,48,0.0,30/09/2020
815,3163,MURRUMBEENA,32355.0,0,48,0.0,30/09/2020
816,3163,GLEN HUNTLY,32355.0,0,48,0.0,30/09/2020
817,3163,GLEN HUNTLY,32355.0,0,48,0.0,30/09/2020
818,3163,MURRUMBEENA,32355.0,0,48,0.0,30/09/2020
819,3165,BENTLEIGH EAST,27636.0,1,40,3.6,30/09/2020
820,3165,BENTLEIGH EAST,27636.0,1,40,3.6,30/09/2020
821,3165,East Bentleigh,27636.0,1,40,3.6,30/09/2020
822,3165,BENTLEIGH EAST,27636.0,1,40,3.6,30/09/2020
823,3165,BENTLEIGH EAST,27636.0,1,40,3.6,30/09/2020
824,3165,BENTLEIGH EAST,27636.0,1,40,3.6,30/09/2020
825,3166,OAKLEIGH,23759.0,1,25,4.2,30/09/2020
826,3166,HUGHESDALE,23759.0,1,25,4.2,30/09/2020
827,3166,OAKLEIGH EAST,23759.0,1,25,4.2,30/09/2020
828,3166,OAKLEIGH,23759.0,1,25,4.2,30/09/2020
829,3166,OAKLEIGH,23759.0,1,25,4.2,30/09/2020
830,3166,OAKLEIGH EAST,23759.0,1,25,4.2,30/09/2020
