,index,month_sold,lga_pid,suburb,price
11348,11348,06,VIC104,Chadstone,971000.0
11349,11349,06,VIC106,Eltham,760000.0
11350,11350,06,VIC106,Yarrambat,1450000.0
11351,11351,06,VIC106,Eltham,672500.0
11352,11352,06,VIC106,Hurstbridge,972999.0
11353,11353,06,VIC114,Wollert,430000.0
11354,11354,06,VIC114,Whittlesea,580000.0
11355,11355,06,VIC115,Fitzroy,500000.0
11356,11356,06,VIC125,Mornington,690000.0
11357,11357,06,VIC125,Rye,965000.0
11358,11358,06,VIC125,Mornington,575000.0
11359,11359,06,VIC125,Rye,640000.0
11360,11360,06,VIC127,Cranbourne,484000.0
11361,11361,06,VIC127,Berwick,725000.0
11362,11362,06,VIC127,Berwick,640000.0
11363,11363,06,VIC127,Berwick,710000.0
11364,11364,06,VIC128,Boronia,395000.0
11365,11365,06,VIC128,Boronia,630000.0
11366,11366,06,VIC128,Rowville,730000.0
11367,11367,06,VIC129,Kilsyth,625000.0
11368,11368,06,VIC129,Kilsyth,525000.0
11369,11369,06,VIC129,Kilsyth,560000.0
11370,11370,06,VIC129,Lilydale,520000.0
11371,11371,06,VIC131,Hadfield,430000.0
11372,11372,06,VIC131,Fawkner,685000.0
11373,11373,06,VIC131,Coburg,500000.0
11374,11374,06,VIC136,Nunawading,925000.0
11375,11375,06,VIC139,Ringwood,812000.0
11376,11376,06,VIC139,Croydon,622000.0
11377,11377,06,VIC161,Pakenham,491000.0
11378,11378,06,VIC161,Officer,600000.0
11379,11379,06,VIC161,Officer,601000.0
11380,11380,06,VIC165,Watsonia,1200000.0
11381,11381,06,VIC167,Kew,2600000.0
11382,11382,06,VIC168,Cairnlea,1050000.0
11383,11383,06,VIC170,Northcote,1540000.0
11384,11384,06,VIC176,Truganina,515000.0
11385,11385,06,VIC176,Truganina,745000.0
11386,11386,06,VIC88,Langwarrin,589900.0
11387,11387,06,VIC88,Frankston,620000.0
11388,11388,06,VIC88,Langwarrin,705000.0
11389,11389,06,VIC88,Frankston,159000.0
11390,11390,06,VIC88,Frankston,770000.0
11391,11391,06,VIC91,Keysborough,940000.0
11392,11392,06,VIC91,Dandenong,360000.0
11393,11393,06,VIC95,Werribee,340000.0
11394,11394,06,VIC95,Werribee,465000.0
11395,11395,06,VIC95,Tarneit,460000.0
11396,11396,06,VIC95,Werribee,708000.0
11397,11397,06,VIC95,Werribee,550000.0
11398,11398,06,VIC95,Laverton,460000.0
11399,11399,06,VIC96,Dallas,450000.0
11400,11400,06,VIC96,Dallas,450000.0
11401,11401,06,VIC96,Craigieburn,633000.0
11402,11402,06,VIC96,Craigieburn,434000.0
11403,11403,06,VIC96,Dallas,401000.0
11404,11404,06,VIC96,Dallas,401000.0
11405,11405,06,VIC97,Newport,900000.0
11406,11406,06,VIC97,Spotswood,950000.0
11407,11407,06,VIC98,Clarinda,570000.0
11408,11408,06,VIC98,Chelsea,640000.0
11409,11409,06,VIC101,Yarraville,965000.0
11410,11410,06,VIC104,Chadstone,1005000.0
11411,11411,06,VIC106,Eltham,785000.0
11412,11412,06,VIC107,Southbank,410000.0
11413,11413,06,VIC107,Southbank,800800.0
11414,11414,06,VIC107,Southbank,387000.0
11415,11415,06,VIC107,Southbank,425000.0
11416,11416,06,VIC107,Melbourne,575000.0
11417,11417,06,VIC107,Southbank,925000.0
11418,11418,06,VIC107,Southbank,605000.0
11419,11419,06,VIC107,Melbourne,575000.0
11420,11420,06,VIC107,Melbourne,625000.0
11421,11421,06,VIC107,Melbourne,625000.0
11422,11422,06,VIC109,Armadale,610000.0
11423,11423,06,VIC114,Epping,507000.0
11424,11424,06,VIC114,Epping,370000.0
11425,11425,06,VIC114,Wollert,634900.0
11426,11426,06,VIC116,Beaumaris,800000.0
11427,11427,06,VIC116,Beaumaris,1900000.0
11428,11428,06,VIC121,Essendon,720000.0
11429,11429,06,VIC121,Niddrie,1280000.0
11430,11430,06,VIC121,Strathmore,820000.0
11431,11431,06,VIC121,Aberfeldie,308000.0
11432,11432,06,VIC125,Mornington,1275000.0
11433,11433,06,VIC125,Hastings,410000.0
11434,11434,06,VIC125,Rosebud,605000.0
11435,11435,06,VIC125,Rosebud,885000.0
11436,11436,06,VIC125,Dromana,1350000.0
11437,11437,06,VIC125,Mornington,593984.0
11438,11438,06,VIC127,Clyde,560000.0
11439,11439,06,VIC127,Cranbourne,385000.0
11440,11440,06,VIC127,Lyndhurst,435000.0
11441,11441,06,VIC127,Cranbourne,420000.0
11442,11442,06,VIC128,Knoxfield,615000.0
11443,11443,06,VIC128,Boronia,630000.0
11444,11444,06,VIC129,Mooroolbark,730000.0
11445,11445,06,VIC129,Kilsyth,722500.0
11446,11446,06,VIC131,Brunswick,830000.0
11447,11447,06,VIC131,Brunswick,535000.0
11448,11448,06,VIC161,Pakenham,545000.0
11449,11449,06,VIC161,Pakenham,373000.0
11450,11450,06,VIC161,Officer,691500.0
11451,11451,06,VIC161,Pakenham,500000.0
11452,11452,06,VIC161,Pakenham,487000.0
11453,11453,06,VIC165,Montmorency,755000.0
11454,11454,06,VIC165,Montmorency,960000.0
11455,11455,06,VIC165,Watsonia,762500.0
11456,11456,06,VIC165,Ivanhoe,2490000.0
11457,11457,06,VIC168,Albion,571000.0
11458,11458,06,VIC170,Preston,1500000.0
11459,11459,06,VIC170,Preston,1255000.0
11460,11460,06,VIC170,Preston,345000.0
11461,11461,06,VIC170,Northcote,1001000.0
11462,11462,06,VIC176,Hillside,396000.0
11463,11463,06,VIC176,Hillside,730000.0
11464,11464,06,VIC176,Melton,740000.0
11465,11465,06,VIC88,Seaford,750000.0
11466,11466,06,VIC88,Frankston,635000.0
11467,11467,06,VIC88,Frankston,606250.0
11468,11468,06,VIC91,Keysborough,819000.0
11469,11469,06,VIC95,Tarneit,665000.0
11470,11470,06,VIC95,Tarneit,450000.0
11471,11471,06,VIC95,Laverton,490000.0
11472,11472,06,VIC96,Craigieburn,440000.0
11473,11473,06,VIC96,Sunbury,442500.0
11474,11474,06,VIC96,Sunbury,570000.0
11475,11475,06,VIC96,Sunbury,570000.0
11476,11476,06,VIC97,Williamstown,820000.0
11477,11477,06,VIC98,Mentone,965000.0
11478,11478,06,VIC98,Clarinda,610000.0
11479,11479,06,VIC101,Yarraville,510000.0
11480,11480,06,VIC106,Eltham,771385.0
11481,11481,06,VIC107,Melbourne,530000.0
11482,11482,06,VIC107,Melbourne,530000.0
11483,11483,06,VIC114,Doreen,485000.0
11484,11484,06,VIC114,Doreen,785000.0
11485,11485,06,VIC114,Wollert,520000.0
11486,11486,06,VIC114,Wollert,590000.0
11487,11487,06,VIC114,Lalor,845000.0
11488,11488,06,VIC114,Bundoora,1360000.0
11489,11489,06,VIC115,Richmond,1280000.0
11490,11490,06,VIC121,Strathmore,515000.0
11491,11491,06,VIC125,Hastings,570000.0
11492,11492,06,VIC125,Somerville,650000.0
11493,11493,06,VIC125,Dromana,738000.0
11494,11494,06,VIC125,Rye,1155000.0
11495,11495,06,VIC125,Mornington,410000.0
11496,11496,06,VIC127,Clyde,629900.0
11497,11497,06,VIC127,Doveton,405000.0
11498,11498,06,VIC127,Lyndhurst,693000.0
11499,11499,06,VIC127,Lyndhurst,594000.0
11500,11500,06,VIC127,Lyndhurst,722000.0
11501,11501,06,VIC127,Lyndhurst,722000.0
11502,11502,06,VIC129,Kilsyth,721050.0
11503,11503,06,VIC129,Healesville,845000.0
11504,11504,06,VIC129,Upwey,630000.0
11505,11505,06,VIC129,Mooroolbark,710000.0
11506,11506,06,VIC131,Brunswick,630000.0
11507,11507,06,VIC132,Carlton,885000.0
11508,11508,06,VIC132,Carlton,515000.0
11509,11509,06,VIC139,Warranwood,883000.0
11510,11510,06,VIC141,Doncaster,540000.0
11511,11511,06,VIC141,Doncaster,1345000.0
11512,11512,06,VIC161,Pakenham,592000.0
11513,11513,06,VIC161,Pakenham,560000.0
11514,11514,06,VIC161,Pakenham,560000.0
11515,11515,06,VIC167,Balwyn,2080000.0
11516,11516,06,VIC167,Balwyn,2080000.0
11517,11517,06,VIC168,Sunshine,670000.0
11518,11518,06,VIC168,Cairnlea,688000.0
11519,11519,06,VIC168,Sydenham,730000.0
11520,11520,06,VIC168,Sydenham,616000.0
11521,11521,06,VIC168,Cairnlea,915000.0
11522,11522,06,VIC170,Preston,955000.0
11523,11523,06,VIC170,Preston,330000.0
11524,11524,06,VIC88,Frankston,585000.0
11525,11525,06,VIC88,Seaford,770000.0
11526,11526,06,VIC88,Seaford,700000.0
11527,11527,06,VIC88,Frankston,355000.0
11528,11528,06,VIC88,Frankston,383000.0
11529,11529,06,VIC89,Bentleigh,1220000.0
11530,11530,06,VIC91,Springvale,315000.0
11531,11531,06,VIC91,Dandenong,320000.0
11532,11532,06,VIC95,Werribee,547900.0
11533,11533,06,VIC96,Mickleham,460000.0
11534,11534,06,VIC96,Broadmeadows,562000.0
11535,11535,06,VIC96,Sunbury,690000.0
11536,11536,06,VIC96,Craigieburn,473000.0
11537,11537,06,VIC96,Craigieburn,485000.0
11538,11538,06,VIC96,Craigieburn,450000.0
11539,11539,06,VIC96,Greenvale,860000.0
11540,11540,06,VIC96,Greenvale,885500.0
11541,11541,06,VIC101,Footscray,515000.0
11542,11542,06,VIC101,Maribyrnong,530000.0
11543,11543,06,VIC101,Yarraville,1192000.0
11544,11544,06,VIC104,Ashwood,870000.0
11545,11545,06,VIC104,Mulgrave,750000.0
11546,11546,06,VIC104,Chadstone,1398880.0
11547,11547,06,VIC107,Melbourne,530000.0
11548,11548,06,VIC107,Melbourne,530000.0
11549,11549,06,VIC114,Mernda,517500.0
11550,11550,06,VIC114,Epping,650000.0
11551,11551,06,VIC115,Abbotsford,747500.0
11552,11552,06,VIC116,Sandringham,1775000.0
11553,11553,06,VIC116,Beaumaris,665000.0
11554,11554,06,VIC125,Dromana,1200000.0
11555,11555,06,VIC125,Rye,465000.0
11556,11556,06,VIC125,Mornington,620000.0
11557,11557,06,VIC125,Rosebud,645000.0
11558,11558,06,VIC125,Rosebud,440000.0
11559,11559,06,VIC125,Rye,625000.0
11560,11560,06,VIC125,Rye,820000.0
11561,11561,06,VIC127,Cranbourne,530000.0
11562,11562,06,VIC127,Clyde,550000.0
11563,11563,06,VIC127,Berwick,820000.0
11564,11564,06,VIC127,Lyndhurst,1020000.0
11565,11565,06,VIC127,Lynbrook,515000.0
11566,11566,06,VIC129,Belgrave,695000.0
11567,11567,06,VIC129,Coldstream,656850.0
11568,11568,06,VIC129,Upwey,650000.0
11569,11569,06,VIC129,Mooroolbark,751000.0
11570,11570,06,VIC129,Lilydale,640000.0
11571,11571,06,VIC129,Healesville,619000.0
11572,11572,06,VIC129,Lilydale,622000.0
11573,11573,06,VIC131,Glenroy,597500.0
11574,11574,06,VIC132,Kensington,798800.0
11575,11575,06,VIC141,Templestowe,1615000.0
11576,11576,06,VIC141,Warrandyte,1240000.0
11577,11577,06,VIC141,Doncaster,1205000.0
11578,11578,06,VIC161,Officer,1100000.0
11579,11579,06,VIC161,Pakenham,437500.0
11580,11580,06,VIC161,Pakenham,538000.0
11581,11581,06,VIC161,Pakenham,490000.0
11582,11582,06,VIC161,Pakenham,625000.0
11583,11583,06,VIC161,Pakenham,415000.0
11584,11584,06,VIC161,Officer,690000.0
11585,11585,06,VIC161,Officer,490000.0
11586,11586,06,VIC161,Gembrook,600000.0
11587,11587,06,VIC165,Montmorency,845000.0
11588,11588,06,VIC165,Montmorency,840000.0
11589,11589,06,VIC165,Heidelberg,551000.0
11590,11590,06,VIC167,Hawthorn,540000.0
11591,11591,06,VIC167,Deepdene,850000.0
11592,11592,06,VIC167,Kew,580000.0
11593,11593,06,VIC170,Northcote,675000.0
11594,11594,06,VIC170,Northcote,456500.0
11595,11595,06,VIC170,Reservoir,775000.0
11596,11596,06,VIC170,Northcote,1900000.0
11597,11597,06,VIC88,Frankston,605000.0
11598,11598,06,VIC88,Langwarrin,675000.0
11599,11599,06,VIC88,Frankston,592000.0
11600,11600,06,VIC89,Ormond,535000.0
11601,11601,06,VIC89,Caulfield,605000.0
11602,11602,06,VIC95,Werribee,417000.0
11603,11603,06,VIC95,Laverton,508500.0
11604,11604,06,VIC95,Werribee,500000.0
11605,11605,06,VIC95,Laverton,600000.0
11606,11606,06,VIC95,Tarneit,520000.0
11607,11607,06,VIC95,Tarneit,257000.0
11608,11608,06,VIC95,Laverton,550000.0
11609,11609,06,VIC96,Craigieburn,535000.0
11610,11610,06,VIC96,Sunbury,615000.0
11611,11611,06,VIC96,Craigieburn,710000.0
11612,11612,06,VIC96,Craigieburn,630000.0
11613,11613,06,VIC96,Mickleham,795000.0
11614,11614,06,VIC97,Altona,925000.0
11615,11615,06,VIC98,Parkdale,685000.0
11616,11616,06,VIC98,Aspendale,1070000.0
11617,11617,06,VIC98,Mentone,645000.0
11618,11618,06,VIC98,Mentone,865000.0
11619,11619,06,VIC101,Maribyrnong,480250.0
11620,11620,06,VIC101,Maribyrnong,565000.0
11621,11621,06,VIC101,Yarraville,915000.0
11622,11622,06,VIC104,Oakleigh,1065000.0
11623,11623,06,VIC104,Mulgrave,758500.0
11624,11624,06,VIC104,Mulgrave,972000.0
11625,11625,06,VIC104,Chadstone,967000.0
11626,11626,06,VIC104,Ashwood,685000.0
11627,11627,06,VIC104,Hughesdale,1700000.0
11628,11628,06,VIC106,Eltham,615000.0
11629,11629,06,VIC106,Eltham,1320188.0
11630,11630,06,VIC106,Greensborough,840000.0
11631,11631,06,VIC106,Eltham,1150000.0
11632,11632,06,VIC107,Elwood,873000.0
11633,11633,06,VIC107,Elwood,655000.0
11634,11634,06,VIC107,Elwood,614000.0
11635,11635,06,VIC114,Thomastown,577000.0
11636,11636,06,VIC114,Wollert,542000.0
11637,11637,06,VIC114,Wollert,445000.0
11638,11638,06,VIC114,Wollert,740000.0
11639,11639,06,VIC114,Wollert,540000.0
11640,11640,06,VIC114,Mernda,525000.0
11641,11641,06,VIC114,Thomastown,825000.0
11642,11642,06,VIC114,Lalor,682000.0
11643,11643,06,VIC114,Thomastown,519000.0
11644,11644,06,VIC114,Thomastown,561700.0
11645,11645,06,VIC114,Lalor,565000.0
11646,11646,06,VIC114,Mernda,560000.0
11647,11647,06,VIC114,Mernda,555000.0
11648,11648,06,VIC114,Mernda,732500.0
11649,11649,06,VIC114,Mernda,595000.0
11650,11650,06,VIC114,Lalor,572000.0
11651,11651,06,VIC114,Lalor,657000.0
11652,11652,06,VIC114,Lalor,545000.0
11653,11653,06,VIC114,Bundoora,662500.0
11654,11654,06,VIC114,Bundoora,693000.0
11655,11655,06,VIC114,Epping,610000.0
11656,11656,06,VIC114,Bundoora,698500.0
11657,11657,06,VIC115,Richmond,650000.0
11658,11658,06,VIC115,Richmond,980000.0
11659,11659,06,VIC115,Collingwood,387000.0
11660,11660,06,VIC115,Fitzroy,655000.0
11661,11661,06,VIC115,Richmond,1342000.0
11662,11662,06,VIC116,Brighton,2470000.0
11663,11663,06,VIC121,Essendon,694000.0
11664,11664,06,VIC121,Flemington,777500.0
11665,11665,06,VIC121,Essendon,991000.0
11666,11666,06,VIC121,Essendon,1242000.0
11667,11667,06,VIC127,Berwick,1130000.0
11668,11668,06,VIC129,Lilydale,535000.0
11669,11669,06,VIC129,Lilydale,716000.0
11670,11670,06,VIC131,Coburg,915000.0
11671,11671,06,VIC131,Fawkner,660125.0
11672,11672,06,VIC131,Glenroy,580000.0
11673,11673,06,VIC131,Fawkner,1050000.0
11674,11674,06,VIC131,Coburg,760000.0
11675,11675,06,VIC131,Brunswick,1157000.0
11676,11676,06,VIC131,Glenroy,580000.0
11677,11677,06,VIC132,Kensington,970000.0
11678,11678,06,VIC132,Kensington,980000.0
11679,11679,06,VIC136,Burwood,1250000.0
11680,11680,06,VIC136,Burwood,867000.0
11681,11681,06,VIC139,Ringwood,660000.0
11682,11682,06,VIC139,Heathmont,970000.0
11683,11683,06,VIC165,Ivanhoe,1540000.0
11684,11684,06,VIC165,Montmorency,700000.0
11685,11685,06,VIC165,Watsonia,881000.0
11686,11686,06,VIC167,Hawthorn,1960000.0
11687,11687,06,VIC167,Kew,2580000.0
11688,11688,06,VIC167,Kew,2540000.0
11689,11689,06,VIC167,Kew,2090000.0
11690,11690,06,VIC167,Kew,1100000.0
11691,11691,06,VIC167,Camberwell,746500.0
11692,11692,06,VIC167,Kew,983000.0
11693,11693,06,VIC167,Hawthorn,738000.0
11694,11694,06,VIC167,Hawthorn,435000.0
11695,11695,06,VIC167,Balwyn,521000.0
11696,11696,06,VIC167,Balwyn,521000.0
11697,11697,06,VIC168,Albion,647000.0
11698,11698,06,VIC170,Northcote,1510000.0
11699,11699,06,VIC170,Northcote,1172000.0
11700,11700,06,VIC170,Northcote,1032500.0
11701,11701,06,VIC170,Reservoir,1090000.0
11702,11702,06,VIC170,Reservoir,650000.0
11703,11703,06,VIC170,Reservoir,803500.0
11704,11704,06,VIC170,Reservoir,718000.0
11705,11705,06,VIC170,Reservoir,672500.0
11706,11706,06,VIC170,Preston,960000.0
11707,11707,06,VIC170,Macleod,615000.0
11708,11708,06,VIC170,Thornbury,625000.0
11709,11709,06,VIC170,Fairfield,700000.0
11710,11710,06,VIC176,Truganina,440000.0
11711,11711,06,VIC89,Carnegie,1235000.0
11712,11712,06,VIC89,Murrumbeena,1321000.0
11713,11713,06,VIC89,Murrumbeena,1201000.0
11714,11714,06,VIC89,Carnegie,495000.0
11715,11715,06,VIC91,Springvale,667000.0
11716,11716,06,VIC91,Springvale,662000.0
11717,11717,06,VIC95,Tarneit,603000.0
11718,11718,06,VIC95,Tarneit,570000.0
11719,11719,06,VIC95,Werribee,402000.0
11720,11720,06,VIC95,Werribee,480000.0
11721,11721,06,VIC96,Broadmeadows,575000.0
11722,11722,06,VIC96,Craigieburn,688000.0
11723,11723,06,VIC96,Mickleham,475000.0
11724,11724,06,VIC97,Spotswood,882000.0
11725,11725,06,VIC97,Williamstown,686000.0
11726,11726,06,VIC98,Mentone,612500.0
11727,11727,06,VIC98,Clarinda,516000.0
11728,11728,06,VIC98,Parkdale,798000.0
11729,11729,06,VIC98,Mentone,1161000.0
11730,11730,06,VIC98,Highett,1523000.0
11731,11731,06,VIC98,Mentone,782000.0
11732,11732,06,VIC98,Parkdale,685000.0
11733,11733,06,VIC98,Clarinda,855000.0
11734,11734,06,VIC98,Mentone,1160000.0
11735,11735,06,VIC98,Clarinda,1031000.0
11736,11736,06,VIC104,Mulgrave,755000.0
11737,11737,06,VIC107,Melbourne,376000.0
11738,11738,06,VIC107,Elwood,485000.0
11739,11739,06,VIC107,Melbourne,376000.0
11740,11740,06,VIC114,Wollert,470000.0
11741,11741,06,VIC170,Preston,650000.0
11742,11742,06,VIC176,Truganina,368000.0
11743,11743,06,VIC88,Frankston,648000.0
11744,11744,06,VIC96,Sunbury,555000.0
11745,11745,06,VIC96,Craigieburn,640000.0
11746,11746,06,VIC98,Parkdale,825000.0
11747,11747,06,VIC101,Braybrook,625000.0
11748,11748,06,VIC101,Footscray,700500.0
11749,11749,06,VIC101,Footscray,295000.0
11750,11750,06,VIC104,Clayton,715200.0
11751,11751,06,VIC106,Greensborough,1065000.0
11752,11752,06,VIC106,Eltham,950000.0
11753,11753,06,VIC107,Southbank,505000.0
11754,11754,06,VIC107,Melbourne,376000.0
11755,11755,06,VIC107,Southbank,2395000.0
11756,11756,06,VIC107,Melbourne,376000.0
11757,11757,06,VIC107,Melbourne,290000.0
11758,11758,06,VIC107,Melbourne,290000.0
11759,11759,06,VIC109,Armadale,880000.0
11760,11760,06,VIC114,Thomastown,296000.0
11761,11761,06,VIC114,Mernda,510000.0
11762,11762,06,VIC114,Epping,545500.0
11763,11763,06,VIC114,Mernda,675000.0
11764,11764,06,VIC114,Mernda,556000.0
11765,11765,06,VIC114,Doreen,595000.0
11766,11766,06,VIC114,Doreen,571000.0
11767,11767,06,VIC114,Doreen,705000.0
11768,11768,06,VIC114,Doreen,505000.0
11769,11769,06,VIC114,Wollert,599900.0
11770,11770,06,VIC114,Bundoora,665000.0
11771,11771,06,VIC116,Hampton,1160000.0
11772,11772,06,VIC121,Niddrie,785000.0
11773,11773,06,VIC125,Rosebud,550000.0
11774,11774,06,VIC125,Mornington,890000.0
11775,11775,06,VIC125,Mornington,860000.0
11776,11776,06,VIC127,Berwick,555000.0
11777,11777,06,VIC127,Lyndhurst,780000.0
11778,11778,06,VIC128,Boronia,656000.0
11779,11779,06,VIC128,Rowville,853200.0
11780,11780,06,VIC128,Rowville,820000.0
11781,11781,06,VIC128,Knoxfield,629000.0
11782,11782,06,VIC128,Boronia,600000.0
11783,11783,06,VIC129,Kilsyth,608000.0
11784,11784,06,VIC129,Monbulk,380000.0
11785,11785,06,VIC129,Mooroolbark,500000.0
11786,11786,06,VIC129,Mooroolbark,553000.0
11787,11787,06,VIC129,Emerald,702000.0
11788,11788,06,VIC131,Glenroy,700000.0
11789,11789,06,VIC131,Coburg,579500.0
11790,11790,06,VIC131,Coburg,195000.0
11791,11791,06,VIC131,Fawkner,595000.0
11792,11792,06,VIC131,Glenroy,665350.0
11793,11793,06,VIC136,Mitcham,266000.0
11794,11794,06,VIC139,Croydon,591000.0
11795,11795,06,VIC139,Croydon,700449.0
11796,11796,06,VIC139,Croydon,1490000.0
11797,11797,06,VIC161,Officer,635000.0
11798,11798,06,VIC161,Officer,695000.0
11799,11799,06,VIC161,Pakenham,580000.0
11800,11800,06,VIC161,Pakenham,430000.0
11801,11801,06,VIC161,Pakenham,560000.0
11802,11802,06,VIC161,Pakenham,470000.0
11803,11803,06,VIC165,Montmorency,881000.0
11804,11804,06,VIC165,Watsonia,675000.0
11805,11805,06,VIC168,Tullamarine,650000.0
11806,11806,06,VIC168,Sydenham,538000.0
11807,11807,06,VIC168,Albanvale,505000.0
11808,11808,06,VIC170,Preston,580000.0
11809,11809,06,VIC170,Alphington,319000.0
11810,11810,06,VIC170,Reservoir,600000.0
11811,11811,06,VIC170,Preston,780000.0
11812,11812,06,VIC176,Truganina,710000.0
11813,11813,06,VIC176,Hillside,556000.0
11814,11814,06,VIC176,Hillside,532000.0
11815,11815,06,VIC176,Truganina,573000.0
11816,11816,06,VIC88,Frankston,452000.0
11817,11817,06,VIC88,Frankston,612000.0
11818,11818,06,VIC88,Langwarrin,537500.0
11819,11819,06,VIC91,Keysborough,900000.0
11820,11820,06,VIC91,Springvale,885000.0
11821,11821,06,VIC91,Keysborough,605000.0
11822,11822,06,VIC95,Tarneit,505000.0
11823,11823,06,VIC95,Tarneit,600000.0
11824,11824,06,VIC96,Greenvale,640030.0
11825,11825,06,VIC96,Greenvale,605212.0
11826,11826,06,VIC96,Sunbury,535000.0
11827,11827,06,VIC96,Broadmeadows,420000.0
11828,11828,06,VIC96,Westmeadows,650000.0
11829,11829,06,VIC96,Sunbury,530000.0
11830,11830,06,VIC96,Sunbury,780000.0
11831,11831,06,VIC96,Sunbury,600000.0
11832,11832,06,VIC96,Sunbury,902000.0
11833,11833,06,VIC96,Sunbury,675000.0
11834,11834,06,VIC98,Chelsea,883000.0
11835,11835,06,VIC98,Parkdale,1737500.0
11836,11836,06,VIC98,Edithvale,735000.0
11837,11837,06,VIC98,Chelsea,626000.0
11838,11838,06,VIC101,Footscray,295000.0
11839,11839,06,VIC107,Southbank,528000.0
11840,11840,06,VIC107,Southbank,883000.0
11841,11841,06,VIC107,Southbank,510000.0
11842,11842,06,VIC114,Mernda,565000.0
11843,11843,06,VIC114,Mernda,495000.0
11844,11844,06,VIC114,Whittlesea,550000.0
11845,11845,06,VIC115,Richmond,955000.0
11846,11846,06,VIC115,Richmond,735000.0
11847,11847,06,VIC115,Abbotsford,950000.0
11848,11848,06,VIC116,Beaumaris,1400000.0
11849,11849,06,VIC116,Hampton,1430000.0
11850,11850,06,VIC121,Essendon,1500000.0
11851,11851,06,VIC121,Flemington,447500.0
11852,11852,06,VIC125,Mornington,750000.0
11853,11853,06,VIC125,Rye,677500.0
11854,11854,06,VIC125,Mornington,765000.0
11855,11855,06,VIC125,Mornington,1200000.0
11856,11856,06,VIC127,Clyde,518000.0
11857,11857,06,VIC127,Clyde,399000.0
11858,11858,06,VIC127,Lynbrook,680000.0
11859,11859,06,VIC127,Clyde,399000.0
11860,11860,06,VIC127,Berwick,672000.0
11861,11861,06,VIC127,Berwick,685500.0
11862,11862,06,VIC127,Berwick,605000.0
11863,11863,06,VIC128,Rowville,637500.0
11864,11864,06,VIC128,Boronia,467000.0
11865,11865,06,VIC128,Boronia,605560.0
11866,11866,06,VIC128,Rowville,465000.0
11867,11867,06,VIC128,Boronia,680000.0
11868,11868,06,VIC129,Monbulk,727000.0
11869,11869,06,VIC129,Kilsyth,672000.0
11870,11870,06,VIC129,Healesville,580000.0
11871,11871,06,VIC131,Glenroy,480000.0
11872,11872,06,VIC131,Brunswick,840000.0
11873,11873,06,VIC131,Brunswick,763000.0
11874,11874,06,VIC131,Brunswick,1275000.0
11875,11875,06,VIC131,Coburg,852000.0
11876,11876,06,VIC131,Coburg,960000.0
11877,11877,06,VIC141,Doncaster,626000.0
11878,11878,06,VIC161,Officer,559250.0
11879,11879,06,VIC161,Pakenham,650000.0
11880,11880,06,VIC161,Pakenham,410000.0
11881,11881,06,VIC161,Pakenham,515000.0
11882,11882,06,VIC161,Pakenham,550000.0
11883,11883,06,VIC161,Pakenham,435000.0
11884,11884,06,VIC170,Thornbury,1845000.0
11885,11885,06,VIC176,Melton,352000.0
11886,11886,06,VIC88,Frankston,581550.0
11887,11887,06,VIC88,Frankston,633100.0
11888,11888,06,VIC88,Frankston,635000.0
11889,11889,06,VIC88,Seaford,892000.0
11890,11890,06,VIC89,Ormond,629800.0
11891,11891,06,VIC95,Werribee,361000.0
11892,11892,06,VIC95,Tarneit,810000.0
11893,11893,06,VIC95,Tarneit,620000.0
11894,11894,06,VIC96,Craigieburn,580000.0
11895,11895,06,VIC96,Craigieburn,585000.0
11896,11896,06,VIC96,Craigieburn,600000.0
11897,11897,06,VIC96,Craigieburn,500000.0
11898,11898,06,VIC96,Sunbury,450000.0
11899,11899,06,VIC96,Greenvale,765000.0
11900,11900,06,VIC98,Bonbeach,772500.0
11901,11901,06,VIC98,Parkdale,1160000.0
11902,11902,06,VIC98,Parkdale,802000.0
11903,11903,06,VIC98,Chelsea,595000.0
11904,11904,06,VIC98,Chelsea,1520000.0
11905,11905,07,VIC101,Braybrook,920000.0
11906,11906,07,VIC101,Maribyrnong,437500.0
11907,11907,07,VIC107,Melbourne,259000.0
11908,11908,07,VIC107,Melbourne,259000.0
11909,11909,07,VIC107,Melbourne,281000.0
11910,11910,07,VIC107,Melbourne,281000.0
11911,11911,07,VIC107,Southbank,395000.0
11912,11912,07,VIC107,Southbank,618600.0
11913,11913,07,VIC107,Southbank,290000.0
11914,11914,07,VIC107,Southbank,492000.0
11915,11915,07,VIC114,Mernda,630000.0
11916,11916,07,VIC114,Bundoora,787000.0
11917,11917,07,VIC115,Richmond,675000.0
11918,11918,07,VIC121,Strathmore,1200000.0
11919,11919,07,VIC121,Essendon,1050000.0
11920,11920,07,VIC121,Essendon,400000.0
11921,11921,07,VIC121,Essendon,415000.0
11922,11922,07,VIC125,Mornington,795000.0
11923,11923,07,VIC125,Mornington,1350000.0
11924,11924,07,VIC125,Mornington,700000.0
11925,11925,07,VIC125,Rosebud,740000.0
11926,11926,07,VIC127,Cranbourne,510500.0
11927,11927,07,VIC127,Berwick,680000.0
11928,11928,07,VIC128,Bayswater,846000.0
11929,11929,07,VIC128,Boronia,425000.0
11930,11930,07,VIC129,Montrose,862500.0
11931,11931,07,VIC129,Lilydale,792500.0
11932,11932,07,VIC129,Lilydale,485000.0
11933,11933,07,VIC131,Hadfield,673000.0
11934,11934,07,VIC131,Glenroy,716000.0
11935,11935,07,VIC131,Brunswick,587000.0
